Setup title,"I/V-t Sampling_100s_dark_3V"
77.03064,2.0497E-05
77.04135,2.0514E-05
77.05069,2.05E-05
77.06069,2.0497E-05
77.072,2.0503E-05
77.08068,2.056E-05
77.09068,2.0531E-05
77.10092,2.0513E-05
77.11068,2.0598E-05
77.12069,2.058E-05
77.13067,2.0532E-05
77.14068,2.0528E-05
77.15068,2.0514E-05
77.16068,2.0524E-05
77.17068,2.0484E-05
77.18187,2.0422E-05
77.19068,2.0488E-05
77.20068,2.0399E-05
77.21081,2.0429E-05
77.22068,2.0428E-05
77.23068,2.0413E-05
77.24063,2.0498E-05
77.25068,2.0508E-05
77.26071,2.0429E-05
77.27067,2.0563E-05
77.28068,2.0533E-05
77.29128,2.0561E-05
77.30064,2.056E-05
77.31068,2.0654E-05
77.32196,2.064E-05
77.33064,2.0569E-05
77.34068,2.0568E-05
77.35095,2.0572E-05
77.36068,2.0536E-05
77.37068,2.0455E-05
77.38063,2.0498E-05
77.39068,2.0522E-05
77.40093,2.0519E-05
77.41067,2.0462E-05
77.42068,2.0477E-05
77.43191,2.0455E-05
77.44067,2.0504E-05
77.45064,2.0455E-05
77.46081,2.0526E-05
77.47068,2.0474E-05
77.48068,2.0468E-05
77.49063,2.0462E-05
77.50064,2.0487E-05
77.51064,2.0523E-05
77.52067,2.0506E-05
77.53068,2.0478E-05
77.54108,2.0539E-05
77.55068,2.0508E-05
77.56068,2.0538E-05
77.57194,2.0537E-05
77.58067,2.0523E-05
77.59064,2.0569E-05
77.60095,2.0568E-05
77.61068,2.0558E-05
77.62069,2.0549E-05
77.63067,2.058E-05
77.64068,2.0582E-05
77.65078,2.0554E-05
77.66063,2.0528E-05
77.67064,2.0539E-05
77.68192,2.0481E-05
77.69067,2.0525E-05
77.70064,2.0478E-05
77.71079,2.0484E-05
77.72068,2.0528E-05
77.73069,2.0486E-05
77.74084,2.055E-05
77.75069,2.0456E-05
77.76064,2.0488E-05
77.77068,2.0474E-05
77.78068,2.0487E-05
77.79136,2.0467E-05
77.80063,2.047E-05
77.81068,2.0468E-05
77.82196,2.0464E-05
77.83067,2.0478E-05
77.84069,2.0465E-05
77.8509,2.0465E-05
77.86065,2.0487E-05
77.87064,2.0456E-05
77.88068,2.0467E-05
77.89068,2.0454E-05
77.9008,2.0507E-05
77.91063,2.0467E-05
77.92068,2.0485E-05
77.932,2.0528E-05
77.94067,2.0564E-05
77.95068,2.0531E-05
77.96081,2.0547E-05
77.97068,2.0544E-05
77.98093,2.0525E-05
77.99083,2.0497E-05
78.00069,2.0517E-05
78.01073,2.047E-05
78.02068,2.0476E-05
78.03068,2.05E-05
78.04128,2.0467E-05
78.05067,2.0462E-05
78.06064,2.0437E-05
78.07201,2.0465E-05
78.08067,2.045E-05
78.09069,2.052E-05
78.10094,2.0506E-05
78.11068,2.0501E-05
78.12068,2.0556E-05
78.13068,2.054E-05
78.14068,2.0547E-05
78.15091,2.0508E-05
78.16067,2.0523E-05
78.17064,2.0487E-05
78.18192,2.0544E-05
78.19067,2.048E-05
78.20068,2.0458E-05
78.21081,2.0508E-05
78.22064,2.0525E-05
78.23069,2.0512E-05
78.24063,2.0547E-05
78.25068,2.0574E-05
78.26066,2.0546E-05
78.27068,2.0537E-05
78.28068,2.0542E-05
78.29135,2.0547E-05
78.30068,2.0542E-05
78.31068,2.0526E-05
78.322,2.0504E-05
78.33068,2.0512E-05
78.34064,2.0487E-05
78.3509,2.0493E-05
78.36071,2.0454E-05
78.37064,2.0455E-05
78.38068,2.0445E-05
78.39064,2.0459E-05
78.40084,2.0484E-05
78.41067,2.0489E-05
78.42068,2.047E-05
78.43197,2.041E-05
78.44067,2.0459E-05
78.45064,2.0489E-05
78.46083,2.0509E-05
78.47068,2.0472E-05
78.48092,2.0523E-05
78.49083,2.0519E-05
78.50064,2.0516E-05
78.51069,2.0479E-05
78.52063,2.0471E-05
78.53068,2.0492E-05
78.54134,2.052E-05
78.55067,2.0528E-05
78.56068,2.0629E-05
78.57203,2.0618E-05
78.58064,2.0591E-05
78.59068,2.0533E-05
78.6009,2.0542E-05
78.61068,2.0544E-05
78.62064,2.0572E-05
78.63068,2.0514E-05
78.64068,2.0509E-05
78.65075,2.0476E-05
78.66067,2.0528E-05
78.67068,2.0501E-05
78.68189,2.0483E-05
78.69067,2.0525E-05
78.70064,2.0511E-05
78.71081,2.0562E-05
78.72063,2.0537E-05
78.73064,2.044E-05
78.74084,2.0463E-05
78.75068,2.0484E-05
78.76088,2.0554E-05
78.77063,2.0435E-05
78.78068,2.0465E-05
78.79106,2.0499E-05
78.80067,2.0602E-05
78.81068,2.0525E-05
78.82198,2.0503E-05
78.83067,2.0476E-05
78.84064,2.0513E-05
78.85095,2.056E-05
78.86068,2.0541E-05
78.87069,2.0392E-05
78.88067,2.0421E-05
78.89068,2.0404E-05
78.90064,2.0412E-05
78.91063,2.0611E-05
78.92064,2.0489E-05
78.93192,2.047E-05
78.94067,2.0497E-05
78.95068,2.0467E-05
78.9608,2.0541E-05
78.97063,2.0555E-05
78.98068,2.0576E-05
78.99083,2.0598E-05
79.00068,2.0561E-05
79.01069,2.0548E-05
79.02068,2.0522E-05
79.03064,2.054E-05
79.04138,2.0619E-05
79.05068,2.0678E-05
79.06064,2.0682E-05
79.07196,2.0685E-05
79.08068,2.0698E-05
79.09064,2.0569E-05
79.1009,2.0573E-05
79.11064,2.0457E-05
79.12064,2.0507E-05
79.13063,2.0517E-05
79.14068,2.0514E-05
79.15089,2.0649E-05
79.16068,2.064E-05
79.17069,2.06E-05
79.18168,2.0574E-05
79.19068,2.0668E-05
79.20068,2.0669E-05
79.21083,2.0577E-05
79.22064,2.0566E-05
79.23064,2.0615E-05
79.24067,2.0637E-05
79.25068,2.0582E-05
79.26069,2.0495E-05
79.27067,2.0467E-05
79.28068,2.0485E-05
79.29138,2.0456E-05
79.30064,2.0437E-05
79.31068,2.0471E-05
79.32197,2.0495E-05
79.33064,2.0533E-05
79.34064,2.0499E-05
79.35091,2.0437E-05
79.36068,2.0519E-05
79.37064,2.0498E-05
79.38067,2.0522E-05
79.39068,2.0515E-05
79.40068,2.0579E-05
79.41064,2.0492E-05
79.42064,2.0596E-05
79.4319,2.0589E-05
79.44068,2.0585E-05
79.45069,2.0662E-05
79.46079,2.0609E-05
79.47068,2.0644E-05
79.48068,2.0689E-05
79.49063,2.0685E-05
79.50068,2.0663E-05
79.5107,2.0693E-05
79.52063,2.0571E-05
79.53064,2.0495E-05
79.54131,2.053E-05
79.55064,2.0616E-05
79.56064,2.0543E-05
79.57201,2.0582E-05
79.58068,2.0588E-05
79.59064,2.0565E-05
79.60091,2.0525E-05
79.61068,2.0517E-05
79.62064,2.0514E-05
79.63067,2.0625E-05
79.64064,2.0638E-05
79.65087,2.0537E-05
79.66068,2.0557E-05
79.67068,2.0471E-05
79.68168,2.0443E-05
79.69068,2.0476E-05
79.70069,2.0565E-05
79.71079,2.0538E-05
79.72068,2.0618E-05
79.73093,2.0596E-05
79.74064,2.0592E-05
79.75064,2.0544E-05
79.76068,2.0612E-05
79.77063,2.0522E-05
79.78068,2.0601E-05
79.79133,2.0533E-05
79.80067,2.0517E-05
79.81064,2.054E-05
79.82206,2.0504E-05
79.83067,2.048E-05
79.84068,2.0531E-05
79.85095,2.055E-05
79.86069,2.0503E-05
79.87069,2.0528E-05
79.88064,2.0558E-05
79.89064,2.0565E-05
79.90077,2.0599E-05
79.91068,2.0582E-05
79.92064,2.0621E-05
79.93187,2.0578E-05
79.94064,2.0632E-05
79.95064,2.056E-05
79.9608,2.0571E-05
79.97064,2.0569E-05
79.98068,2.0614E-05
79.99083,2.0575E-05
80.00064,2.0581E-05
80.01068,2.0486E-05
80.02068,2.0513E-05
80.03064,2.0445E-05
80.04133,2.0567E-05
80.05068,2.0503E-05
80.06064,2.0566E-05
80.072,2.0532E-05
80.08068,2.0515E-05
80.09068,2.0543E-05
80.10094,2.058E-05
80.11068,2.0557E-05
80.12065,2.0536E-05
80.13067,2.056E-05
80.14065,2.0599E-05
80.15089,2.0583E-05
80.16063,2.0573E-05
80.17069,2.0497E-05
80.18191,2.0541E-05
80.19068,2.0543E-05
80.20064,2.0535E-05
80.2108,2.0534E-05
80.22068,2.056E-05
80.23068,2.0582E-05
80.24064,2.0621E-05
80.25069,2.0586E-05
80.26068,2.058E-05
80.27064,2.0592E-05
80.28069,2.0604E-05
80.29135,2.0603E-05
80.30068,2.0596E-05
80.31064,2.0569E-05
80.32232,2.0612E-05
80.33064,2.0603E-05
80.34068,2.061E-05
80.35091,2.0589E-05
80.36069,2.0603E-05
80.37069,2.0572E-05
80.38067,2.0584E-05
80.39069,2.055E-05
80.40078,2.0581E-05
80.41064,2.0564E-05
80.42068,2.0605E-05
80.43194,2.0632E-05
80.44064,2.0621E-05
80.45068,2.0591E-05
80.46082,2.0582E-05
80.47065,2.0609E-05
80.48068,2.0633E-05
80.4908,2.0607E-05
80.50068,2.0645E-05
80.51069,2.0634E-05
80.52067,2.0623E-05
80.53069,2.059E-05
80.54136,2.0569E-05
80.55068,2.0599E-05
80.56069,2.0621E-05
80.57208,2.0612E-05
80.58069,2.0621E-05
80.59068,2.0593E-05
80.60095,2.0625E-05
80.61069,2.0617E-05
80.62069,2.0558E-05
80.63067,2.0598E-05
80.64069,2.0559E-05
80.65065,2.0578E-05
80.66065,2.0584E-05
80.67068,2.0614E-05
80.68188,2.0562E-05
80.69064,2.0589E-05
80.70068,2.0571E-05
80.71158,2.0599E-05
80.72065,2.0586E-05
80.73086,2.0571E-05
80.74084,2.0487E-05
80.75064,2.051E-05
80.76069,2.0517E-05
80.77067,2.0517E-05
80.78069,2.048E-05
80.79106,2.052E-05
80.80069,2.0563E-05
80.81064,2.0533E-05
80.82196,2.0537E-05
80.83068,2.0529E-05
80.84068,2.0564E-05
80.85096,2.0477E-05
80.86067,2.05E-05
80.87069,2.0492E-05
80.88063,2.0473E-05
80.89065,2.0423E-05
80.90089,2.0507E-05
80.91063,2.046E-05
80.92068,2.0487E-05
80.93189,2.0483E-05
80.94068,2.0542E-05
80.95068,2.0577E-05
80.96081,2.0518E-05
80.97068,2.0581E-05
80.98069,2.056E-05
80.99084,2.0448E-05
81.00064,2.0475E-05
81.01068,2.0499E-05
81.02068,2.0534E-05
81.03064,2.05E-05
81.04133,2.059E-05
81.05064,2.0612E-05
81.06064,2.0627E-05
81.07191,2.0603E-05
81.08068,2.0634E-05
81.09068,2.0621E-05
81.10091,2.0558E-05
81.11064,2.0574E-05
81.12069,2.0547E-05
81.13067,2.0543E-05
81.14068,2.0485E-05
81.15073,2.0482E-05
81.16067,2.047E-05
81.17064,2.0462E-05
81.18191,2.0484E-05
81.19067,2.0504E-05
81.20069,2.0531E-05
81.21079,2.0522E-05
81.22064,2.0605E-05
81.23068,2.0612E-05
81.24063,2.0503E-05
81.25064,2.0484E-05
81.26068,2.0533E-05
81.27067,2.061E-05
81.28064,2.058E-05
81.29135,2.0496E-05
81.30063,2.0517E-05
81.31068,2.0492E-05
81.32199,2.0487E-05
81.33063,2.0491E-05
81.34064,2.0506E-05
81.35091,2.0598E-05
81.36068,2.0489E-05
81.37064,2.0566E-05
81.38067,2.0573E-05
81.39064,2.0544E-05
81.40085,2.054E-05
81.41067,2.0585E-05
81.42068,2.0561E-05
81.43192,2.0589E-05
81.44067,2.047E-05
81.45068,2.0444E-05
81.46077,2.0506E-05
81.47067,2.0469E-05
81.48064,2.0509E-05
81.49083,2.0489E-05
81.50068,2.0495E-05
81.51069,2.0517E-05
81.52063,2.0496E-05
81.53068,2.053E-05
81.54125,2.0519E-05
81.55067,2.0547E-05
81.56068,2.0629E-05
81.57197,2.0612E-05
81.58063,2.0601E-05
81.59069,2.0555E-05
81.60093,2.0614E-05
81.61064,2.0584E-05
81.62064,2.054E-05
81.63063,2.0478E-05
81.64068,2.0467E-05
81.65082,2.0475E-05
81.66063,2.0496E-05
81.67068,2.0482E-05
81.6819,2.0519E-05
81.69067,2.0508E-05
81.70068,2.0407E-05
81.71079,2.0426E-05
81.72068,2.0443E-05
81.73064,2.0364E-05
81.74079,2.0412E-05
81.75068,2.0401E-05
81.76064,2.041E-05
81.77068,2.0426E-05
81.78064,2.0433E-05
81.7913,2.0421E-05
81.80068,2.0414E-05
81.81064,2.0452E-05
81.82201,2.0532E-05
81.83068,2.0475E-05
81.84064,2.0463E-05
81.85093,2.0509E-05
81.86068,2.0456E-05
81.87068,2.0489E-05
81.88067,2.0458E-05
81.8908,2.0471E-05
81.90068,2.0507E-05
81.91068,2.046E-05
81.92064,2.0479E-05
81.9319,2.0492E-05
81.94064,2.0514E-05
81.95064,2.056E-05
81.96078,2.0448E-05
81.97068,2.0535E-05
81.98088,2.0582E-05
81.99084,2.0551E-05
82.00068,2.0539E-05
82.01064,2.0533E-05
82.02068,2.0478E-05
82.03068,2.0548E-05
82.04135,2.0491E-05
82.05068,2.0527E-05
82.06064,2.0571E-05
82.07201,2.0553E-05
82.08068,2.0596E-05
82.09064,2.0539E-05
82.10093,2.055E-05
82.11067,2.056E-05
82.12064,2.0586E-05
82.13067,2.0577E-05
82.14068,2.0582E-05
82.15086,2.0482E-05
82.16063,2.0527E-05
82.17068,2.05E-05
82.18162,2.0489E-05
82.19064,2.0498E-05
82.20068,2.0469E-05
82.21078,2.0547E-05
82.22068,2.0511E-05
82.23064,2.0575E-05
82.24082,2.0466E-05
82.25064,2.0531E-05
82.26072,2.037E-05
82.27063,2.0503E-05
82.28068,2.0473E-05
82.29132,2.0493E-05
82.30069,2.0535E-05
82.31068,2.0522E-05
82.32197,2.0525E-05
82.33068,2.047E-05
82.34068,2.0552E-05
82.35093,2.0467E-05
82.36068,2.0483E-05
82.37068,2.0548E-05
82.38067,2.0543E-05
82.39068,2.049E-05
82.40092,2.056E-05
82.41064,2.0574E-05
82.42064,2.0441E-05
82.4319,2.0437E-05
82.44068,2.038E-05
82.45064,2.0412E-05
82.4608,2.0388E-05
82.47064,2.0443E-05
82.48068,2.0366E-05
82.49083,2.0421E-05
82.50064,2.0412E-05
82.51069,2.0373E-05
82.52067,2.0459E-05
82.53068,2.0462E-05
82.54107,2.0443E-05
82.55068,2.0482E-05
82.56068,2.0462E-05
82.57196,2.0454E-05
82.58064,2.0454E-05
82.59068,2.049E-05
82.60093,2.0503E-05
82.61064,2.0494E-05
82.62068,2.0505E-05
82.63067,2.05E-05
82.64068,2.0436E-05
82.65089,2.044E-05
82.66063,2.0495E-05
82.67068,2.0522E-05
82.68191,2.0461E-05
82.69068,2.0473E-05
82.70068,2.0492E-05
82.71081,2.0489E-05
82.72068,2.0528E-05
82.73064,2.0589E-05
82.74079,2.0653E-05
82.75068,2.061E-05
82.76064,2.057E-05
82.77063,2.0562E-05
82.78068,2.0543E-05
82.79135,2.0563E-05
82.80064,2.0606E-05
82.81068,2.056E-05
82.82195,2.0599E-05
82.83068,2.0545E-05
82.84064,2.0598E-05
82.85089,2.0651E-05
82.86068,2.0594E-05
82.87068,2.0561E-05
82.88064,2.0545E-05
82.89068,2.056E-05
82.90088,2.0528E-05
82.91067,2.0517E-05
82.92068,2.0575E-05
82.9319,2.055E-05
82.94067,2.0555E-05
82.95064,2.0568E-05
82.96077,2.0571E-05
82.97068,2.0612E-05
82.98068,2.0599E-05
82.99084,2.0536E-05
83.00068,2.0585E-05
83.01068,2.0588E-05
83.02064,2.0596E-05
83.03068,2.055E-05
83.0411,2.0545E-05
83.05068,2.0552E-05
83.06068,2.0577E-05
83.07197,2.0538E-05
83.08068,2.0602E-05
83.09068,2.0558E-05
83.10089,2.0553E-05
83.11064,2.0567E-05
83.12064,2.0539E-05
83.13067,2.0502E-05
83.14068,2.0588E-05
83.15092,2.0538E-05
83.16068,2.0558E-05
83.17068,2.0559E-05
83.18186,2.0594E-05
83.19068,2.0541E-05
83.20068,2.0557E-05
83.21077,2.0526E-05
83.22068,2.0511E-05
83.23069,2.0507E-05
83.24083,2.0534E-05
83.25068,2.0532E-05
83.26065,2.0653E-05
83.27063,2.0584E-05
83.28064,2.06E-05
83.29107,2.0624E-05
83.30064,2.0647E-05
83.31068,2.0647E-05
83.32206,2.0609E-05
83.33064,2.0621E-05
83.34064,2.0634E-05
83.35095,2.0553E-05
83.36068,2.0598E-05
83.37068,2.0631E-05
83.38067,2.0563E-05
83.39068,2.0697E-05
83.40085,2.0646E-05
83.41068,2.0663E-05
83.42068,2.0675E-05
83.43193,2.0652E-05
83.44068,2.0676E-05
83.45068,2.0667E-05
83.46078,2.0669E-05
83.47068,2.0695E-05
83.48068,2.07E-05
83.49084,2.0659E-05
83.50068,2.0672E-05
83.51069,2.0667E-05
83.52063,2.0648E-05
83.53069,2.0557E-05
83.54129,2.0553E-05
83.55064,2.0613E-05
83.56064,2.0602E-05
83.57199,2.0571E-05
83.58068,2.0519E-05
83.59068,2.055E-05
83.60089,2.0604E-05
83.61069,2.0564E-05
83.62065,2.0634E-05
83.63067,2.0553E-05
83.64064,2.0559E-05
83.65082,2.0687E-05
83.66063,2.0686E-05
83.67068,2.0652E-05
83.68189,2.0604E-05
83.69064,2.0626E-05
83.70068,2.0592E-05
83.7108,2.0558E-05
83.72064,2.0632E-05
83.73064,2.0661E-05
83.74084,2.0624E-05
83.75068,2.0596E-05
83.76068,2.0527E-05
83.77068,2.0616E-05
83.78064,2.0585E-05
83.79129,2.0588E-05
83.80063,2.0593E-05
83.81069,2.0563E-05
83.82201,2.0533E-05
83.83068,2.0599E-05
83.84068,2.0568E-05
83.85096,2.0588E-05
83.86068,2.0588E-05
83.87069,2.0615E-05
83.88063,2.0582E-05
83.89064,2.0554E-05
83.90091,2.0544E-05
83.91068,2.05E-05
83.92068,2.054E-05
83.93163,2.0497E-05
83.94067,2.0526E-05
83.95064,2.0538E-05
83.96077,2.0529E-05
83.97068,2.0566E-05
83.98068,2.0567E-05
83.99084,2.0517E-05
84.00068,2.0557E-05
84.01065,2.0546E-05
84.02067,2.0604E-05
84.03064,2.0629E-05
84.04132,2.0606E-05
84.05068,2.0568E-05
84.06063,2.0604E-05
84.07204,2.0589E-05
84.08063,2.0541E-05
84.09065,2.0557E-05
84.10093,2.0538E-05
84.11069,2.0601E-05
84.12068,2.0503E-05
84.13068,2.0487E-05
84.14068,2.0494E-05
84.15092,2.0558E-05
84.16063,2.055E-05
84.17068,2.0476E-05
84.18157,2.062E-05
84.19067,2.0575E-05
84.20068,2.061E-05
84.21078,2.0458E-05
84.22068,2.0547E-05
84.23065,2.055E-05
84.24083,2.0525E-05
84.25068,2.0514E-05
84.26064,2.0554E-05
84.27064,2.0616E-05
84.28064,2.0508E-05
84.29108,2.0463E-05
84.30067,2.0446E-05
84.31068,2.0452E-05
84.32201,2.042E-05
84.33067,2.0446E-05
84.34068,2.0446E-05
84.35087,2.0367E-05
84.36068,2.0346E-05
84.37069,2.0483E-05
84.38067,2.0525E-05
84.39069,2.0527E-05
84.40064,2.0485E-05
84.41068,2.0517E-05
84.42068,2.0485E-05
84.43192,2.0479E-05
84.44063,2.0514E-05
84.45068,2.056E-05
84.46084,2.055E-05
84.47064,2.056E-05
84.48065,2.0538E-05
84.49083,2.0544E-05
84.50065,2.058E-05
84.51064,2.0565E-05
84.52064,2.0529E-05
84.53063,2.0507E-05
84.54112,2.0571E-05
84.55068,2.0648E-05
84.56069,2.0647E-05
84.572,2.0587E-05
84.58068,2.0629E-05
84.59068,2.0629E-05
84.60092,2.0595E-05
84.61063,2.0577E-05
84.62065,2.0585E-05
84.63063,2.0599E-05
84.64069,2.0647E-05
84.65083,2.0632E-05
84.66068,2.0609E-05
84.67064,2.0663E-05
84.68183,2.0654E-05
84.69067,2.0652E-05
84.70068,2.0618E-05
84.71078,2.0625E-05
84.72064,2.0638E-05
84.73071,2.0632E-05
84.7408,2.063E-05
84.75069,2.0578E-05
84.76068,2.062E-05
84.77068,2.067E-05
84.78064,2.0645E-05
84.7913,2.0591E-05
84.80068,2.0637E-05
84.81064,2.066E-05
84.82205,2.0608E-05
84.83068,2.0652E-05
84.84065,2.0665E-05
84.85091,2.0646E-05
84.86069,2.0656E-05
84.87068,2.067E-05
84.88067,2.0681E-05
84.89064,2.0678E-05
84.90086,2.0666E-05
84.91068,2.0668E-05
84.92068,2.0657E-05
84.93185,2.0613E-05
84.94067,2.0627E-05
84.95068,2.0639E-05
84.96079,2.0634E-05
84.97068,2.0626E-05
84.98094,2.0655E-05
84.99079,2.0626E-05
85.00068,2.0659E-05
85.01068,2.0633E-05
85.02067,2.0649E-05
85.03068,2.059E-05
85.04133,2.0618E-05
85.05063,2.061E-05
85.06064,2.0647E-05
85.07199,2.0662E-05
85.08063,2.0651E-05
85.09068,2.0672E-05
85.10093,2.0649E-05
85.11064,2.0648E-05
85.12069,2.0651E-05
85.13067,2.0639E-05
85.14064,2.0659E-05
85.15091,2.0668E-05
85.16067,2.0653E-05
85.17068,2.0641E-05
85.18182,2.0637E-05
85.19068,2.065E-05
85.20068,2.0591E-05
85.21078,2.064E-05
85.22068,2.063E-05
85.23069,2.0708E-05
85.24083,2.0684E-05
85.25064,2.0681E-05
85.26065,2.0651E-05
85.27063,2.0663E-05
85.28068,2.0657E-05
85.29133,2.0618E-05
85.30067,2.0629E-05
85.31068,2.057E-05
85.32206,2.0677E-05
85.33063,2.067E-05
85.34064,2.0663E-05
85.35088,2.0623E-05
85.36068,2.0681E-05
85.37064,2.066E-05
85.38063,2.0681E-05
85.39064,2.0715E-05
85.40092,2.0702E-05
85.41067,2.0607E-05
85.42068,2.0618E-05
85.43185,2.0604E-05
85.44068,2.0595E-05
85.45064,2.0618E-05
85.46154,2.0632E-05
85.47067,2.0662E-05
85.48068,2.0704E-05
85.4908,2.0693E-05
85.50064,2.0604E-05
85.51068,2.0649E-05
85.52064,2.0656E-05
85.53064,2.062E-05
85.54133,2.0634E-05
85.55068,2.0603E-05
85.56064,2.0596E-05
85.57198,2.0576E-05
85.58067,2.0628E-05
85.59069,2.0588E-05
85.60091,2.0489E-05
85.61069,2.0584E-05
85.62068,2.0601E-05
85.63063,2.0579E-05
85.64069,2.0539E-05
85.65068,2.0598E-05
85.66064,2.0601E-05
85.67064,2.0603E-05
85.68178,2.0639E-05
85.69069,2.0606E-05
85.70068,2.0607E-05
85.71077,2.0565E-05
85.72068,2.0612E-05
85.73068,2.0637E-05
85.74079,2.0616E-05
85.75064,2.0589E-05
85.76069,2.0596E-05
85.77063,2.0578E-05
85.78068,2.0598E-05
85.79109,2.0591E-05
85.80063,2.0623E-05
85.81068,2.0615E-05
85.82204,2.0613E-05
85.83067,2.0588E-05
85.84064,2.0555E-05
85.85095,2.0642E-05
85.86064,2.0598E-05
85.87065,2.062E-05
85.88067,2.0667E-05
85.89069,2.0633E-05
85.90087,2.065E-05
85.91064,2.0629E-05
85.92064,2.0605E-05
85.9319,2.0629E-05
85.94067,2.06E-05
85.95068,2.0643E-05
85.96159,2.0525E-05
85.97063,2.0583E-05
85.98064,2.0632E-05
85.99084,2.0509E-05
86.00068,2.0552E-05
86.01069,2.0538E-05
86.02067,2.0541E-05
86.03068,2.0522E-05
86.0413,2.0587E-05
86.05067,2.0591E-05
86.06064,2.0615E-05
86.072,2.0656E-05
86.08063,2.0619E-05
86.09068,2.0558E-05
86.10087,2.0577E-05
86.11068,2.0544E-05
86.12068,2.0623E-05
86.13063,2.0629E-05
86.14065,2.0643E-05
86.15092,2.0663E-05
86.16068,2.0621E-05
86.17068,2.0645E-05
86.1818,2.0651E-05
86.19063,2.0637E-05
86.20068,2.0637E-05
86.2108,2.058E-05
86.22068,2.0633E-05
86.23068,2.0618E-05
86.2408,2.0638E-05
86.25069,2.0588E-05
86.26068,2.0673E-05
86.27068,2.0686E-05
86.28064,2.0637E-05
86.29112,2.0633E-05
86.30067,2.061E-05
86.31068,2.0635E-05
86.32205,2.0527E-05
86.33067,2.0548E-05
86.34068,2.0565E-05
86.35091,2.0506E-05
86.36068,2.0531E-05
86.37064,2.0507E-05
86.38063,2.0541E-05
86.39069,2.0557E-05
86.40093,2.0618E-05
86.41068,2.059E-05
86.42064,2.058E-05
86.4318,2.0574E-05
86.44067,2.0562E-05
86.45068,2.0601E-05
86.46154,2.0591E-05
86.47067,2.061E-05
86.48068,2.0621E-05
86.4908,2.0646E-05
86.50068,2.0645E-05
86.51069,2.0577E-05
86.52067,2.0582E-05
86.53068,2.0566E-05
86.54131,2.0624E-05
86.55067,2.0588E-05
86.56068,2.0585E-05
86.57227,2.0539E-05
86.58067,2.0584E-05
86.59063,2.0588E-05
86.60091,2.0632E-05
86.61068,2.0632E-05
86.62069,2.061E-05
86.63063,2.0632E-05
86.64069,2.0591E-05
86.65078,2.0587E-05
86.66068,2.0635E-05
86.67064,2.0634E-05
86.68178,2.062E-05
86.69063,2.0629E-05
86.70068,2.0633E-05
86.71079,2.0607E-05
86.72063,2.061E-05
86.73063,2.0609E-05
86.74084,2.0633E-05
86.75068,2.0648E-05
86.76069,2.0602E-05
86.77063,2.0619E-05
86.78069,2.0653E-05
86.79136,2.0629E-05
86.80064,2.0661E-05
86.81068,2.0669E-05
86.82204,2.0689E-05
86.83063,2.064E-05
86.84068,2.0627E-05
86.8509,2.0619E-05
86.86068,2.0654E-05
86.87064,2.0633E-05
86.88063,2.0629E-05
86.89064,2.0695E-05
86.90092,2.07E-05
86.91068,2.0676E-05
86.92068,2.0653E-05
86.93187,2.0651E-05
86.94067,2.0604E-05
86.95068,2.0615E-05
86.96158,2.0623E-05
86.97067,2.0649E-05
86.98068,2.0618E-05
86.99079,2.0621E-05
87.00068,2.0645E-05
87.01069,2.0674E-05
87.02067,2.0654E-05
87.03068,2.0642E-05
87.0413,2.0662E-05
87.05067,2.066E-05
87.06091,2.0612E-05
87.07206,2.0648E-05
87.08067,2.063E-05
87.09064,2.0619E-05
87.10091,2.0674E-05
87.11068,2.0659E-05
87.12065,2.0658E-05
87.13063,2.0688E-05
87.14065,2.0674E-05
87.15092,2.0708E-05
87.16068,2.0628E-05
87.17064,2.0632E-05
87.18161,2.0659E-05
87.19064,2.0667E-05
87.20068,2.0679E-05
87.2108,2.0636E-05
87.22068,2.0628E-05
87.23068,2.064E-05
87.24084,2.0695E-05
87.25064,2.0692E-05
87.26068,2.0676E-05
87.27067,2.0673E-05
87.28068,2.0621E-05
87.29127,2.0657E-05
87.30067,2.0664E-05
87.31064,2.0687E-05
87.32198,2.0689E-05
87.33063,2.0703E-05
87.34068,2.0649E-05
87.35087,2.0652E-05
87.36064,2.068E-05
87.37064,2.0686E-05
87.38067,2.0695E-05
87.39064,2.0678E-05
87.4008,2.0666E-05
87.41067,2.0673E-05
87.42064,2.0672E-05
87.43181,2.0657E-05
87.44068,2.0664E-05
87.45068,2.0653E-05
87.46079,2.0664E-05
87.47067,2.0702E-05
87.48068,2.0668E-05
87.49079,2.0698E-05
87.50068,2.0689E-05
87.51068,2.0675E-05
87.52067,2.069E-05
87.53069,2.0672E-05
87.541,2.0698E-05
87.55064,2.07E-05
87.56068,2.0683E-05
87.57198,2.0681E-05
87.58068,2.0634E-05
87.59064,2.0684E-05
87.60089,2.0715E-05
87.61068,2.0675E-05
87.62064,2.0637E-05
87.63068,2.0735E-05
87.64068,2.0744E-05
87.65091,2.0686E-05
87.66067,2.0712E-05
87.67068,2.0671E-05
87.68179,2.0699E-05
87.69067,2.0671E-05
87.70068,2.0664E-05
87.71078,2.0673E-05
87.72063,2.0653E-05
87.73064,2.058E-05
87.74084,2.0604E-05
87.75068,2.0582E-05
87.76069,2.0625E-05
87.77063,2.0625E-05
87.78064,2.0586E-05
87.7913,2.0605E-05
87.80067,2.0607E-05
87.81064,2.0645E-05
87.82204,2.0659E-05
87.83067,2.0645E-05
87.84064,2.0643E-05
87.85088,2.0621E-05
87.86064,2.0633E-05
