Setup title,"I/V-t Sampling_250s_dark_-3V"
9.59086,-0.00056282
9.60087,-0.00056278
9.61069,-0.00056267
9.62069,-0.00056262
9.63067,-0.00056198
9.64069,-0.00056247
9.65069,-0.00056239
9.66068,-0.00056276
9.67064,-0.00056278
9.68181,-0.00056255
9.69069,-0.00056253
9.70068,-0.00056247
9.71081,-0.00056311
9.72069,-0.00056261
9.73065,-0.00056286
9.74067,-0.00056253
9.75069,-0.00056246
9.76094,-0.0005632
9.77064,-0.00056333
9.78064,-0.00056242
9.79118,-0.00056261
9.80068,-0.00056256
9.81068,-0.0005623
9.82209,-0.00056271
9.83063,-0.00056233
9.84069,-0.00056236
9.85077,-0.00056212
9.86064,-0.00056243
9.87064,-0.00056193
9.88068,-0.00056213
9.89068,-0.00056205
9.9009,-0.00056258
9.91063,-0.00056254
9.92069,-0.00056232
9.93204,-0.00056279
9.94064,-0.00056262
9.95064,-0.00056266
9.96081,-0.00056278
9.97063,-0.00056276
9.98065,-0.00056263
9.99069,-0.00056241
10.00115,-0.00056251
10.01072,-0.00056278
10.02067,-0.00056278
10.03065,-0.00056238
10.04063,-0.00056285
10.05069,-0.0005629
10.06069,-0.0005623
10.07213,-0.00056272
10.08069,-0.00056256
10.09063,-0.00056271
10.1008,-0.00056227
10.11069,-0.00056243
10.12065,-0.00056267
10.13067,-0.00056254
10.14069,-0.00056212
10.15069,-0.00056272
10.16069,-0.00056268
10.17069,-0.0005627
10.18177,-0.00056252
10.19069,-0.00056236
10.20068,-0.00056244
10.21081,-0.00056219
10.22069,-0.00056227
10.23065,-0.0005621
10.24063,-0.00056328
10.25127,-0.00056202
10.26069,-0.00056267
10.27063,-0.00056281
10.28069,-0.00056296
10.29124,-0.00056255
10.30069,-0.00056282
10.31069,-0.0005629
10.32216,-0.00056287
10.33069,-0.00056265
10.34064,-0.0005632
10.35078,-0.00056291
10.36068,-0.00056222
10.37069,-0.00056217
10.38063,-0.00056226
10.39069,-0.00056234
10.4009,-0.00056226
10.41068,-0.0005625
10.42064,-0.00056268
10.43178,-0.00056331
10.44068,-0.00056286
10.45064,-0.00056269
10.46086,-0.00056263
10.47069,-0.00056227
10.48069,-0.00056252
10.49067,-0.00056236
10.50069,-0.00056256
10.5107,-0.00056238
10.52067,-0.000563
10.53069,-0.00056238
10.54148,-0.00056306
10.55064,-0.00056249
10.56068,-0.00056222
10.57206,-0.00056219
10.58064,-0.0005627
10.59068,-0.00056235
10.60076,-0.00056285
10.61069,-0.00056246
10.62065,-0.0005622
10.63067,-0.00056219
10.64069,-0.00056242
10.65064,-0.00056251
10.66068,-0.0005626
10.67064,-0.00056257
10.68173,-0.00056232
10.69068,-0.00056266
10.70068,-0.00056317
10.71079,-0.00056278
10.72068,-0.00056261
10.73065,-0.00056293
10.74063,-0.00056263
10.75126,-0.00056278
10.76069,-0.00056274
10.77063,-0.00056244
10.78068,-0.00056258
10.79146,-0.00056293
10.80063,-0.00056292
10.81064,-0.00056274
10.82212,-0.00056327
10.83069,-0.00056297
10.84063,-0.00056293
10.85077,-0.00056298
10.86069,-0.00056291
10.87065,-0.00056283
10.88067,-0.0005633
10.89069,-0.0005632
10.90069,-0.00056344
10.91069,-0.00056293
10.92065,-0.00056315
10.93179,-0.00056266
10.94064,-0.000563
10.95064,-0.00056284
10.96081,-0.00056305
10.97069,-0.00056292
10.98065,-0.00056327
10.99067,-0.00056287
11.00065,-0.00056311
11.0107,-0.00056309
11.02063,-0.00056366
11.03065,-0.00056257
11.04149,-0.00056302
11.05068,-0.00056328
11.06064,-0.00056364
11.07211,-0.00056286
11.08068,-0.00056302
11.09068,-0.00056288
11.10076,-0.00056325
11.11064,-0.00056244
11.12069,-0.00056224
11.13063,-0.00056271
11.14069,-0.0005633
11.15069,-0.00056327
11.16069,-0.00056329
11.17064,-0.00056312
11.18172,-0.00056319
11.19068,-0.00056227
11.20065,-0.00056311
11.21079,-0.00056339
11.22065,-0.00056279
11.23064,-0.00056246
11.24064,-0.00056278
11.25068,-0.00056378
11.26089,-0.00056264
11.27063,-0.00056261
11.28068,-0.00056429
11.29151,-0.00056347
11.30063,-0.00056425
11.31065,-0.00056316
11.32208,-0.000563
11.33068,-0.00056325
11.34068,-0.00056317
11.35078,-0.00056283
11.36068,-0.00056293
11.37069,-0.00056348
11.38067,-0.00056285
11.39069,-0.00056347
11.4009,-0.00056362
11.41069,-0.00056279
11.42064,-0.00056339
11.43179,-0.00056288
11.44068,-0.00056337
11.45069,-0.00056309
11.46077,-0.00056368
11.47069,-0.00056335
11.48068,-0.00056361
11.49068,-0.00056304
11.50109,-0.0005634
11.5107,-0.00056325
11.52067,-0.00056355
11.53068,-0.0005632
11.54148,-0.00056329
11.55063,-0.00056359
11.56068,-0.00056319
11.57213,-0.00056273
11.58063,-0.00056394
11.5909,-0.00056361
11.60077,-0.00056349
11.61069,-0.00056363
11.62064,-0.00056338
11.63068,-0.00056308
11.64068,-0.00056297
11.6509,-0.00056313
11.66069,-0.00056329
11.67064,-0.00056295
11.68177,-0.00056337
11.69069,-0.00056329
11.70064,-0.00056416
11.71078,-0.00056342
11.72068,-0.00056323
11.73069,-0.00056273
11.74063,-0.00056305
11.75065,-0.00056277
11.76065,-0.00056323
11.77064,-0.00056342
11.78068,-0.00056344
11.79151,-0.00056272
11.80067,-0.00056332
11.81068,-0.00056208
11.82208,-0.00056303
11.83069,-0.00056317
11.84068,-0.00056346
11.85077,-0.00056335
11.86067,-0.00056393
11.87069,-0.00056321
11.88067,-0.00056349
11.89065,-0.00056342
11.90087,-0.00056395
11.91064,-0.00056374
11.92064,-0.00056367
11.93176,-0.00056278
11.94065,-0.00056353
11.95065,-0.00056366
11.96079,-0.00056361
11.97069,-0.00056354
11.98065,-0.00056344
11.99067,-0.00056344
12.00115,-0.00056426
12.01094,-0.00056345
12.02064,-0.00056334
12.03068,-0.00056344
12.04148,-0.00056332
12.05068,-0.00056346
12.06068,-0.0005636
12.07207,-0.00056357
12.08064,-0.00056422
12.09064,-0.00056383
12.10076,-0.00056352
12.11065,-0.00056331
12.1207,-0.00056323
12.13063,-0.00056285
12.14065,-0.00056321
12.15094,-0.00056296
12.16068,-0.00056365
12.17064,-0.00056335
12.18179,-0.00056418
12.19064,-0.00056337
12.20068,-0.00056356
12.21081,-0.00056337
12.22064,-0.00056391
12.23082,-0.0005638
12.24067,-0.00056413
12.25111,-0.00056336
12.2607,-0.00056379
12.27063,-0.0005631
12.28065,-0.0005638
12.29151,-0.00056349
12.30068,-0.00056338
12.31068,-0.0005629
12.32211,-0.00056396
12.33069,-0.00056317
12.34068,-0.00056423
12.35093,-0.0005638
12.36065,-0.00056354
12.37069,-0.000563
12.38067,-0.0005633
12.39069,-0.00056298
12.40094,-0.00056386
12.41068,-0.00056241
12.42068,-0.00056399
12.43181,-0.00056314
12.44069,-0.00056363
12.45064,-0.00056324
12.46082,-0.00056358
12.47064,-0.00056281
12.48065,-0.00056328
12.49067,-0.00056281
12.50114,-0.00056305
12.51068,-0.00056342
12.52069,-0.00056337
12.53064,-0.0005629
12.54141,-0.00056335
12.55063,-0.00056349
12.56064,-0.00056353
12.57207,-0.00056322
12.58069,-0.00056277
12.59068,-0.00056339
12.60093,-0.00056342
12.61064,-0.00056278
12.62064,-0.00056347
12.63064,-0.00056309
12.64069,-0.00056369
12.65064,-0.00056355
12.66064,-0.00056366
12.67069,-0.00056285
12.68174,-0.00056292
12.69068,-0.00056292
12.70064,-0.00056346
12.71077,-0.00056318
12.72069,-0.00056353
12.73064,-0.00056312
12.74067,-0.00056359
12.75069,-0.00056317
12.76069,-0.00056354
12.77067,-0.0005632
12.78064,-0.00056349
12.79142,-0.00056316
12.80068,-0.00056363
12.81064,-0.00056324
12.82211,-0.00056381
12.83068,-0.00056353
12.84069,-0.000564
12.85082,-0.00056381
12.86068,-0.00056401
12.87064,-0.00056366
12.88064,-0.0005642
12.89068,-0.00056349
12.90092,-0.00056386
12.91067,-0.00056395
12.92064,-0.0005646
12.93172,-0.00056376
12.94063,-0.00056391
12.95068,-0.00056263
12.96078,-0.00056344
12.97068,-0.00056338
12.98069,-0.00056413
12.99067,-0.00056315
13.00069,-0.00056325
13.01076,-0.00056281
13.02064,-0.00056374
13.03064,-0.00056342
13.0414,-0.00056363
13.05063,-0.00056273
13.06069,-0.00056355
13.07208,-0.00056262
13.08063,-0.00056344
13.09068,-0.00056335
13.10078,-0.00056325
13.11068,-0.00056316
13.12068,-0.00056329
13.13068,-0.00056319
13.14064,-0.0005632
13.15088,-0.00056285
13.16068,-0.00056339
13.17068,-0.00056351
13.18177,-0.00056364
13.19068,-0.0005634
13.20064,-0.00056354
13.21079,-0.00056331
13.22064,-0.00056359
13.23064,-0.00056273
13.24067,-0.00056397
13.25068,-0.00056309
13.26064,-0.00056382
13.27068,-0.00056302
13.28069,-0.00056425
13.29116,-0.00056313
13.30068,-0.00056354
13.31064,-0.00056282
13.32204,-0.00056355
13.33068,-0.00056332
13.34064,-0.00056351
13.35092,-0.00056317
13.36068,-0.00056352
13.37064,-0.00056349
13.38064,-0.00056409
13.39068,-0.00056313
13.40092,-0.00056358
13.41067,-0.00056266
13.42069,-0.00056335
13.43178,-0.00056356
13.44067,-0.00056369
13.45069,-0.00056306
13.46078,-0.00056378
13.47064,-0.00056361
13.48069,-0.00056336
13.49067,-0.00056324
13.50068,-0.00056349
13.51064,-0.00056299
13.52067,-0.00056304
13.53064,-0.00056266
13.54145,-0.00056349
13.55067,-0.00056327
13.56068,-0.00056332
13.57204,-0.00056308
13.58067,-0.00056348
13.59064,-0.00056303
13.60092,-0.00056307
13.61072,-0.00056265
13.62065,-0.00056309
13.63063,-0.00056298
13.64064,-0.0005632
13.65069,-0.00056299
13.66068,-0.00056332
13.67069,-0.00056331
13.68173,-0.00056357
13.69068,-0.00056289
13.70068,-0.00056358
13.71078,-0.00056253
13.72064,-0.00056302
13.73068,-0.00056285
13.74063,-0.00056354
13.75068,-0.00056283
13.76068,-0.00056362
13.77067,-0.00056336
13.78064,-0.00056336
13.79141,-0.00056266
13.80063,-0.00056327
13.81068,-0.00056277
13.82205,-0.00056279
13.83064,-0.00056326
13.84065,-0.00056351
13.85091,-0.00056241
13.86072,-0.0005627
13.87064,-0.00056225
13.88068,-0.00056307
13.89064,-0.00056246
13.90069,-0.00056318
13.91068,-0.00056262
13.92064,-0.00056274
13.93174,-0.0005626
13.94068,-0.00056303
13.95064,-0.0005633
13.96081,-0.00056335
13.97068,-0.00056274
13.98069,-0.00056344
13.99063,-0.00056327
14.00068,-0.00056342
14.01065,-0.00056297
14.02067,-0.00056342
14.03069,-0.0005631
14.04147,-0.00056393
14.05063,-0.00056301
14.06068,-0.00056364
14.07206,-0.00056279
14.08064,-0.00056309
14.09064,-0.00056273
14.10074,-0.00056331
14.11068,-0.00056268
14.12068,-0.00056361
14.13067,-0.00056368
14.14069,-0.00056352
14.15092,-0.00056293
14.16067,-0.0005633
14.17064,-0.00056305
14.18202,-0.00056361
14.19064,-0.00056322
14.20064,-0.00056371
14.21079,-0.00056312
14.22068,-0.00056347
14.23065,-0.00056324
14.24063,-0.00056338
14.25069,-0.00056303
14.26069,-0.0005633
14.27063,-0.0005633
14.28069,-0.00056388
14.29144,-0.00056342
14.30068,-0.00056348
14.31068,-0.000563
14.32212,-0.00056377
14.33064,-0.00056337
14.34068,-0.00056337
14.35077,-0.00056333
14.36069,-0.00056376
14.37069,-0.0005631
14.38063,-0.00056401
14.39065,-0.00056297
14.40094,-0.00056283
14.41068,-0.00056295
14.42068,-0.00056342
14.43203,-0.00056283
14.44068,-0.00056289
14.45068,-0.00056315
14.46079,-0.00056295
14.47069,-0.00056272
14.48069,-0.000563
14.49067,-0.00056268
14.50065,-0.00056287
14.51065,-0.00056272
14.52067,-0.00056278
14.53069,-0.00056303
14.54121,-0.00056315
14.55064,-0.00056295
14.56065,-0.00056292
14.57205,-0.00056283
14.58068,-0.00056271
14.59068,-0.00056283
14.60091,-0.00056309
14.61073,-0.00056306
14.62065,-0.00056332
14.63067,-0.00056317
14.64065,-0.00056357
14.65094,-0.00056274
14.66064,-0.00056327
14.67068,-0.00056295
14.68178,-0.00056352
14.69068,-0.00056311
14.70064,-0.00056376
14.71073,-0.00056303
14.72069,-0.00056337
14.73069,-0.0005627
14.74067,-0.00056344
14.75069,-0.00056291
14.76065,-0.00056327
14.77067,-0.00056244
14.78065,-0.00056349
14.7914,-0.00056269
14.80068,-0.0005633
14.81068,-0.00056274
14.82211,-0.00056344
14.83064,-0.0005627
14.84068,-0.00056352
14.85092,-0.0005633
14.86069,-0.00056393
14.87065,-0.00056281
14.88067,-0.00056295
14.89069,-0.00056299
14.9009,-0.00056356
14.91068,-0.00056221
14.92068,-0.00056367
14.93203,-0.0005629
14.94068,-0.00056379
14.95064,-0.00056237
14.96082,-0.00056347
14.97065,-0.00056308
14.98065,-0.00056394
14.99067,-0.0005632
15.00069,-0.00056321
15.01069,-0.00056287
15.02063,-0.00056356
15.03069,-0.00056276
15.04145,-0.00056337
15.05064,-0.00056257
15.06068,-0.00056339
15.07211,-0.00056266
15.08068,-0.00056327
15.09085,-0.00056293
15.10093,-0.00056331
15.11069,-0.00056231
15.12065,-0.00056346
15.13063,-0.00056293
15.14069,-0.00056352
15.15095,-0.00056279
15.16069,-0.00056319
15.17068,-0.00056295
15.18178,-0.00056324
15.19068,-0.00056304
15.20093,-0.00056338
15.21086,-0.00056259
15.22065,-0.00056335
15.23094,-0.00056294
15.24068,-0.00056323
15.25069,-0.00056252
15.26069,-0.00056286
15.27067,-0.0005627
15.28069,-0.0005632
15.29144,-0.00056244
15.30068,-0.00056283
15.31068,-0.00056239
15.32205,-0.00056358
15.33069,-0.00056285
15.34092,-0.00056331
15.35081,-0.00056285
15.36069,-0.00056309
15.37069,-0.00056284
15.38067,-0.00056332
15.39069,-0.00056273
15.40069,-0.00056288
15.41069,-0.00056296
15.42064,-0.00056311
15.43173,-0.00056267
15.44069,-0.0005631
15.45068,-0.00056281
15.46086,-0.00056347
15.47069,-0.00056321
15.48069,-0.00056333
15.49063,-0.0005624
15.50093,-0.00056282
15.51069,-0.00056284
15.52064,-0.00056361
15.53068,-0.00056266
15.54141,-0.00056367
15.55069,-0.00056267
15.56064,-0.0005631
15.57207,-0.00056276
15.58068,-0.00056319
15.59068,-0.00056258
15.60091,-0.00056335
15.61068,-0.00056244
15.62069,-0.00056323
15.63063,-0.0005625
15.64069,-0.0005632
15.6509,-0.00056281
15.66069,-0.00056357
15.67068,-0.00056273
15.68179,-0.000563
15.69069,-0.00056305
15.70068,-0.00056321
15.71079,-0.00056314
15.72069,-0.00056371
15.73089,-0.0005626
15.74068,-0.00056288
15.75065,-0.00056352
15.76064,-0.00056394
15.77068,-0.00056342
15.78064,-0.00056371
15.79143,-0.00056311
15.80067,-0.00056349
15.81065,-0.00056381
15.82204,-0.00056349
15.83069,-0.00056243
15.84065,-0.00056266
15.85091,-0.00056195
15.86069,-0.00056305
15.8709,-0.0005628
15.88064,-0.00056348
15.89065,-0.00056304
15.9009,-0.00056302
15.91069,-0.00056284
15.92068,-0.0005633
15.9317,-0.00056264
15.94069,-0.00056323
15.95068,-0.00056221
15.96082,-0.00056326
15.97064,-0.00056232
15.98069,-0.0005627
15.99063,-0.00056242
16.00069,-0.0005632
16.01076,-0.00056287
16.02063,-0.00056322
16.03065,-0.00056242
16.04141,-0.00056228
16.05064,-0.00056263
16.06064,-0.0005632
16.07205,-0.0005629
16.08065,-0.00056285
16.09064,-0.00056262
16.10092,-0.00056313
16.11069,-0.00056283
16.12069,-0.00056299
16.13063,-0.0005628
16.14069,-0.00056347
16.15093,-0.00056276
16.16064,-0.00056371
16.17068,-0.00056281
16.18181,-0.00056286
16.19065,-0.00056241
16.20068,-0.00056316
16.21086,-0.00056282
16.22069,-0.00056335
16.23065,-0.00056271
16.24063,-0.00056279
16.25065,-0.00056229
16.26065,-0.00056241
16.27063,-0.00056252
16.28069,-0.00056327
16.29145,-0.0005628
16.30068,-0.00056288
16.31068,-0.00056239
16.32207,-0.00056315
16.33065,-0.0005632
16.34068,-0.00056336
16.35092,-0.00056308
16.36065,-0.00056348
16.37069,-0.00056282
16.38067,-0.00056347
16.39065,-0.00056249
16.40065,-0.00056375
16.41069,-0.00056321
16.42065,-0.00056349
16.432,-0.0005631
16.44068,-0.00056365
16.45064,-0.00056281
16.46078,-0.00056342
16.47065,-0.00056333
16.48069,-0.00056436
16.49067,-0.00056323
16.50115,-0.00056361
16.51069,-0.00056324
16.52063,-0.00056354
16.53065,-0.0005632
16.54145,-0.00056374
16.55068,-0.00056362
16.56068,-0.00056377
16.57211,-0.00056334
16.58069,-0.00056359
16.59068,-0.00056303
16.60091,-0.00056346
16.61069,-0.0005632
16.62069,-0.00056335
16.63067,-0.00056336
16.64069,-0.00056334
16.65092,-0.00056354
16.66069,-0.00056373
16.67064,-0.00056281
16.68169,-0.00056396
16.69065,-0.00056335
16.70064,-0.00056326
16.71082,-0.00056283
16.72069,-0.00056359
16.73069,-0.00056287
16.74063,-0.00056344
16.75069,-0.00056361
16.76065,-0.00056361
16.77063,-0.00056313
16.78069,-0.00056403
16.79141,-0.00056317
16.80064,-0.0005631
16.81068,-0.00056313
16.82205,-0.00056325
16.83069,-0.00056251
16.84068,-0.00056287
16.8509,-0.00056303
16.86065,-0.000563
16.87086,-0.00056318
16.88068,-0.00056308
16.89064,-0.00056317
16.90094,-0.0005619
16.91068,-0.0005621
16.92069,-0.00056293
16.9317,-0.00056305
16.94068,-0.00056344
16.95069,-0.00056285
16.96078,-0.00056327
16.97068,-0.0005629
16.98069,-0.00056372
16.99064,-0.00056302
17.00093,-0.00056336
17.0107,-0.00056239
17.02067,-0.00056334
17.03069,-0.00056263
17.04145,-0.00056394
17.05068,-0.00056307
17.06064,-0.00056352
17.07207,-0.00056306
17.08065,-0.00056364
17.09064,-0.0005628
17.10093,-0.00056239
17.11065,-0.00056272
17.12069,-0.00056288
17.13067,-0.00056259
17.14069,-0.00056351
17.15069,-0.00056258
17.16064,-0.00056287
17.17064,-0.00056304
17.18176,-0.0005632
17.19064,-0.0005627
17.20064,-0.0005633
17.21086,-0.00056281
17.22069,-0.00056307
17.23069,-0.0005628
17.24067,-0.00056304
17.25115,-0.0005632
17.26069,-0.00056325
17.27063,-0.00056279
17.28069,-0.00056293
17.29143,-0.00056294
17.30068,-0.00056349
17.31068,-0.00056287
17.32209,-0.0005632
17.33064,-0.00056313
17.34068,-0.00056391
17.35091,-0.00056285
17.36069,-0.00056367
17.37065,-0.00056313
17.38063,-0.00056358
17.39069,-0.0005633
17.40094,-0.00056344
17.41064,-0.00056271
17.42064,-0.00056315
17.43173,-0.00056308
17.44069,-0.00056315
17.45068,-0.00056332
17.46082,-0.00056374
17.47065,-0.00056315
17.48065,-0.00056365
17.49067,-0.00056346
17.50115,-0.00056393
17.51069,-0.00056287
17.52067,-0.00056364
17.53069,-0.00056301
17.54143,-0.00056383
17.55063,-0.00056338
17.56068,-0.00056378
17.57203,-0.00056332
17.58068,-0.00056375
17.59079,-0.00056317
17.60091,-0.00056347
17.61069,-0.00056304
17.62065,-0.00056352
17.63067,-0.00056291
17.64069,-0.00056333
17.65069,-0.00056286
17.66069,-0.00056287
17.67068,-0.00056223
17.6817,-0.00056325
17.69068,-0.00056246
17.70069,-0.00056306
17.71077,-0.00056308
17.72073,-0.00056324
17.73069,-0.00056257
17.74063,-0.00056308
17.75065,-0.00056241
17.76067,-0.00056305
17.77067,-0.00056231
17.78069,-0.00056278
17.79142,-0.00056271
17.80064,-0.00056313
17.81064,-0.0005625
17.82209,-0.00056321
17.83068,-0.00056283
17.84068,-0.00056308
17.85089,-0.00056285
17.86065,-0.00056352
17.87069,-0.0005623
17.88063,-0.00056322
17.89065,-0.00056298
17.90069,-0.0005632
17.91064,-0.00056319
17.92068,-0.00056347
17.93178,-0.00056253
17.94064,-0.00056295
17.95064,-0.00056258
17.96085,-0.00056315
17.97069,-0.00056248
17.98069,-0.0005632
17.99067,-0.00056275
18.00065,-0.00056311
18.01069,-0.00056315
18.02067,-0.00056352
18.03069,-0.00056281
18.04116,-0.00056331
18.05069,-0.00056317
18.06068,-0.00056374
18.07201,-0.0005632
18.08069,-0.00056359
18.09064,-0.00056304
18.10092,-0.00056322
18.11069,-0.00056278
18.12069,-0.00056306
18.13067,-0.00056261
18.14065,-0.00056324
18.15071,-0.00056265
18.16065,-0.00056286
18.17068,-0.00056262
18.18198,-0.00056274
18.19069,-0.00056246
18.20068,-0.0005629
18.21085,-0.00056342
18.22069,-0.00056339
18.23065,-0.00056291
18.24067,-0.00056268
18.25115,-0.00056308
18.26069,-0.00056354
18.27067,-0.000563
18.28065,-0.00056366
18.29142,-0.00056293
18.30068,-0.00056316
18.31068,-0.00056279
18.32207,-0.00056322
18.33069,-0.00056285
18.34068,-0.00056285
18.3509,-0.00056274
18.36069,-0.00056327
18.37065,-0.00056281
18.38067,-0.00056326
18.39065,-0.00056315
18.40069,-0.0005637
18.41064,-0.00056298
18.42068,-0.00056256
18.4317,-0.00056321
18.44069,-0.00056322
18.45068,-0.00056315
18.46086,-0.00056361
18.47069,-0.00056352
18.48069,-0.00056313
18.49067,-0.0005626
18.5011,-0.00056298
18.51067,-0.00056325
18.52067,-0.00056377
18.53069,-0.00056337
18.54146,-0.00056392
18.55064,-0.00056363
18.56064,-0.00056364
18.5721,-0.00056304
18.58069,-0.00056357
18.59064,-0.00056315
18.60092,-0.00056368
18.61069,-0.00056308
18.62065,-0.00056352
18.63067,-0.00056287
18.64069,-0.00056333
18.65069,-0.00056364
18.66069,-0.00056351
18.67064,-0.00056323
18.68197,-0.00056349
18.69069,-0.00056348
18.70068,-0.00056386
18.71082,-0.00056319
18.72065,-0.00056354
18.73065,-0.00056321
18.74063,-0.00056328
18.75115,-0.00056303
18.76069,-0.00056356
18.77067,-0.0005632
18.78069,-0.00056333
18.79143,-0.00056339
18.80068,-0.00056389
18.81068,-0.00056341
18.82199,-0.00056408
18.83069,-0.00056388
18.84064,-0.00056414
18.85091,-0.00056303
18.86069,-0.00056344
18.87065,-0.00056299
18.88067,-0.00056353
18.89065,-0.00056259
18.90065,-0.00056303
18.91069,-0.00056298
18.92068,-0.00056378
18.93172,-0.00056303
18.94065,-0.00056295
18.95068,-0.00056259
18.96082,-0.00056307
18.97069,-0.00056293
18.98069,-0.0005632
18.99067,-0.00056285
19.00115,-0.00056347
19.01065,-0.00056381
19.02067,-0.00056354
19.03065,-0.00056353
19.04137,-0.00056313
19.05064,-0.00056317
19.06068,-0.00056397
19.07209,-0.00056349
19.08065,-0.00056393
19.09064,-0.00056359
19.1009,-0.00056369
19.11069,-0.00056313
19.12069,-0.00056342
19.13067,-0.00056336
19.14069,-0.00056345
19.15065,-0.00056301
