Setup title,"I/V-t Sampling_500s_dark_3V"
162.5415,1.9316E-05
162.55064,1.9379E-05
162.56069,1.9344E-05
162.5721,1.9356E-05
162.58068,1.9408E-05
162.59068,1.9433E-05
162.60086,1.9386E-05
162.61064,1.9405E-05
162.62069,1.9393E-05
162.63067,1.9441E-05
162.64069,1.9405E-05
162.65091,1.9431E-05
162.66068,1.9411E-05
162.67068,1.9329E-05
162.68201,1.9379E-05
162.69067,1.9389E-05
162.70068,1.9373E-05
162.7108,1.941E-05
162.72063,1.9354E-05
162.73065,1.9397E-05
162.74063,1.9408E-05
162.75126,1.9392E-05
162.76069,1.9397E-05
162.77067,1.9384E-05
162.78068,1.9375E-05
162.79156,1.9399E-05
162.80063,1.9367E-05
162.81064,1.9377E-05
162.82212,1.9408E-05
162.83067,1.9494E-05
162.84068,1.9463E-05
162.85083,1.94E-05
162.86071,1.9421E-05
162.87069,1.9351E-05
162.88063,1.9416E-05
162.89065,1.9486E-05
162.90088,1.9416E-05
162.91068,1.9311E-05
162.92068,1.935E-05
162.93204,1.936E-05
162.94063,1.9389E-05
162.95064,1.9408E-05
162.9608,1.9356E-05
162.97068,1.9376E-05
162.98069,1.9302E-05
162.99067,1.9328E-05
163.0011,1.9431E-05
163.01073,1.9403E-05
163.02068,1.93E-05
163.03064,1.9384E-05
163.04145,1.937E-05
163.05067,1.9399E-05
163.06068,1.9501E-05
163.07211,1.9491E-05
163.08063,1.9405E-05
163.09068,1.9445E-05
163.10088,1.943E-05
163.11068,1.9456E-05
163.12065,1.931E-05
163.13063,1.9419E-05
163.14069,1.9356E-05
163.15064,1.94E-05
163.16068,1.9356E-05
163.17068,1.9386E-05
163.182,1.9364E-05
163.19067,1.9303E-05
163.20064,1.9356E-05
163.21079,1.9405E-05
163.22068,1.9375E-05
163.23069,1.9301E-05
163.24064,1.9387E-05
163.25065,1.9301E-05
163.26068,1.9356E-05
163.27068,1.9386E-05
163.28064,1.938E-05
163.29144,1.931E-05
163.30063,1.943E-05
163.31064,1.9378E-05
163.32214,1.9386E-05
163.33068,1.9457E-05
163.34069,1.9306E-05
163.35082,1.9366E-05
163.36064,1.9356E-05
163.37068,1.9359E-05
163.38068,1.9389E-05
163.39068,1.941E-05
163.40084,1.9411E-05
163.41063,1.9407E-05
163.42068,1.9528E-05
163.43201,1.9485E-05
163.44063,1.9353E-05
163.45064,1.952E-05
163.46081,1.956E-05
163.47068,1.9315E-05
163.48069,1.9309E-05
163.49067,1.9385E-05
163.5011,1.9353E-05
163.51075,1.9356E-05
163.52064,1.9495E-05
163.53068,1.9352E-05
163.5415,1.9351E-05
163.55063,1.9389E-05
163.56064,1.9367E-05
163.57213,1.9332E-05
163.58067,1.929E-05
163.59064,1.9296E-05
163.60083,1.9296E-05
163.61064,1.9352E-05
163.62068,1.9293E-05
163.63064,1.9337E-05
163.64064,1.9329E-05
163.65093,1.932E-05
163.66063,1.929E-05
163.67064,1.9317E-05
163.68209,1.9293E-05
163.69067,1.9321E-05
163.70064,1.9333E-05
163.71081,1.9363E-05
163.72068,1.9339E-05
163.73064,1.9351E-05
163.74068,1.9376E-05
163.75115,1.9395E-05
163.76093,1.934E-05
163.77064,1.9353E-05
163.78068,1.9267E-05
163.79146,1.9318E-05
163.80064,1.9336E-05
163.81064,1.9317E-05
163.82212,1.9312E-05
163.83068,1.9317E-05
163.84068,1.931E-05
163.85081,1.9287E-05
163.86068,1.9343E-05
163.87064,1.9293E-05
163.88068,1.9265E-05
163.89068,1.9352E-05
163.90095,1.9334E-05
163.91067,1.9378E-05
163.92068,1.9394E-05
163.93204,1.9355E-05
163.94067,1.9355E-05
163.95069,1.939E-05
163.96076,1.9441E-05
163.97064,1.9425E-05
163.98065,1.9405E-05
163.99067,1.9577E-05
164.00115,1.9405E-05
164.01069,1.9379E-05
164.02068,1.9398E-05
164.03068,1.9449E-05
164.04146,1.9401E-05
164.05067,1.9399E-05
164.06063,1.9368E-05
164.07209,1.9486E-05
164.08069,1.9436E-05
164.09068,1.9431E-05
164.10089,1.9378E-05
164.11069,1.9507E-05
164.12069,1.9351E-05
164.13067,1.9331E-05
164.14069,1.9381E-05
164.15093,1.9523E-05
164.16068,1.9502E-05
164.17064,1.9524E-05
164.18201,1.9403E-05
164.19064,1.9293E-05
164.20068,1.9342E-05
164.21083,1.935E-05
164.22068,1.9374E-05
164.23068,1.933E-05
164.24064,1.9342E-05
164.25064,1.9311E-05
164.26069,1.9345E-05
164.27067,1.9389E-05
164.28068,1.9362E-05
164.29155,1.9391E-05
164.30063,1.9357E-05
164.31064,1.9395E-05
164.32207,1.9342E-05
164.33067,1.9355E-05
164.34069,1.9405E-05
164.35081,1.9384E-05
164.36068,1.9375E-05
164.37068,1.9379E-05
164.38067,1.9444E-05
164.39064,1.9422E-05
164.40081,1.9348E-05
164.41067,1.9386E-05
164.42068,1.9343E-05
164.43194,1.9341E-05
164.44067,1.9323E-05
164.45068,1.9328E-05
164.46078,1.9299E-05
164.47068,1.9341E-05
164.48064,1.9382E-05
164.49068,1.9363E-05
164.50114,1.9472E-05
164.51068,1.9353E-05
164.52064,1.9322E-05
164.53064,1.9335E-05
164.54118,1.935E-05
164.55064,1.9248E-05
164.56064,1.9303E-05
164.57211,1.9364E-05
164.58068,1.9321E-05
164.59064,1.9262E-05
164.60084,1.9271E-05
164.61064,1.9318E-05
164.62068,1.9282E-05
164.63064,1.926E-05
164.64068,1.9241E-05
164.65092,1.9367E-05
164.66063,1.9285E-05
164.67064,1.9332E-05
164.68204,1.9308E-05
164.69068,1.9312E-05
164.70068,1.94E-05
164.71079,1.9434E-05
164.72064,1.9445E-05
164.73068,1.9346E-05
164.74068,1.9377E-05
164.75109,1.9333E-05
164.76068,1.9337E-05
164.77064,1.9305E-05
164.78064,1.9334E-05
164.79148,1.938E-05
164.80068,1.9337E-05
164.81064,1.9383E-05
164.82208,1.9368E-05
164.83068,1.9364E-05
164.84064,1.9319E-05
164.85084,1.9287E-05
164.86068,1.9239E-05
164.87064,1.9324E-05
164.88068,1.9325E-05
164.89064,1.9378E-05
164.90089,1.9358E-05
164.91067,1.9543E-05
164.92068,1.9471E-05
164.93204,1.9479E-05
164.94068,1.9475E-05
164.95064,1.9515E-05
164.96078,1.9492E-05
164.97068,1.9392E-05
164.98068,1.9486E-05
164.99068,1.9288E-05
165.00114,1.9263E-05
165.01066,1.9291E-05
165.02067,1.9273E-05
165.03064,1.9328E-05
165.04122,1.928E-05
165.05063,1.9392E-05
165.06064,1.9357E-05
165.07209,1.9312E-05
165.08064,1.9326E-05
165.09069,1.931E-05
165.10082,1.9362E-05
165.11068,1.9391E-05
165.12068,1.9338E-05
165.13068,1.9427E-05
165.14064,1.9461E-05
165.1509,1.9376E-05
165.16067,1.9527E-05
165.17064,1.9438E-05
165.18207,1.9504E-05
165.19068,1.9539E-05
165.20069,1.9491E-05
165.21078,1.9444E-05
165.22064,1.9538E-05
165.23064,1.9503E-05
165.24068,1.9588E-05
165.2511,1.9591E-05
165.26093,1.9448E-05
165.27063,1.9498E-05
165.28068,1.9537E-05
165.29143,1.9569E-05
165.30063,1.9515E-05
165.31064,1.9539E-05
165.32212,1.955E-05
165.33064,1.9588E-05
165.34068,1.9462E-05
165.35081,1.9535E-05
165.36064,1.952E-05
165.37064,1.951E-05
165.38068,1.9482E-05
165.39064,1.9518E-05
165.40089,1.9518E-05
165.41067,1.9488E-05
165.42068,1.9437E-05
165.43203,1.9455E-05
165.44067,1.943E-05
165.45064,1.943E-05
165.46081,1.9493E-05
165.47068,1.9482E-05
165.48065,1.9541E-05
165.49063,1.9528E-05
165.50068,1.9334E-05
165.51071,1.9339E-05
165.52067,1.9423E-05
165.53068,1.9386E-05
165.54121,1.9327E-05
165.55068,1.9347E-05
165.56068,1.9408E-05
165.57207,1.94E-05
165.58064,1.9322E-05
165.59064,1.946E-05
165.60083,1.9304E-05
165.61068,1.9501E-05
165.62068,1.9491E-05
165.63067,1.9422E-05
165.64068,1.9411E-05
165.65092,1.9359E-05
165.66063,1.9382E-05
165.67068,1.934E-05
165.68203,1.9299E-05
165.69067,1.9397E-05
165.70068,1.9367E-05
165.71079,1.9385E-05
165.72068,1.9368E-05
165.73069,1.9352E-05
165.74063,1.9328E-05
165.75064,1.9333E-05
165.76065,1.9339E-05
165.77067,1.9343E-05
165.78064,1.9341E-05
165.79147,1.9332E-05
165.80068,1.9282E-05
165.81069,1.9297E-05
165.82211,1.9282E-05
165.83068,1.9276E-05
165.84068,1.9343E-05
165.85078,1.9357E-05
165.86068,1.9378E-05
165.87064,1.9348E-05
165.88067,1.9293E-05
165.89064,1.9301E-05
165.90064,1.9351E-05
165.91068,1.9334E-05
165.92069,1.9313E-05
165.932,1.926E-05
165.94068,1.9263E-05
165.95064,1.9443E-05
165.9608,1.9369E-05
165.97068,1.9422E-05
165.98069,1.9353E-05
165.99067,1.9445E-05
166.0011,1.9346E-05
166.01064,1.9401E-05
166.02068,1.9341E-05
166.03064,1.9443E-05
166.04146,1.942E-05
166.05064,1.9387E-05
166.06068,1.9385E-05
166.07207,1.9286E-05
166.08068,1.9312E-05
166.09069,1.9319E-05
166.10078,1.9318E-05
166.11069,1.9344E-05
166.12064,1.9304E-05
166.13064,1.9348E-05
166.14068,1.9344E-05
166.15088,1.9344E-05
166.16063,1.9448E-05
166.17068,1.939E-05
166.18182,1.9399E-05
166.19068,1.9433E-05
166.20069,1.943E-05
166.21078,1.9466E-05
166.22068,1.9386E-05
166.23068,1.9419E-05
166.24068,1.9518E-05
166.25109,1.9466E-05
166.26068,1.9444E-05
166.27068,1.9544E-05
166.28069,1.9466E-05
166.29147,1.9235E-05
166.30064,1.9292E-05
166.31064,1.9285E-05
166.32212,1.934E-05
166.33064,1.9315E-05
166.34069,1.932E-05
166.35078,1.931E-05
166.36068,1.9321E-05
166.37064,1.9343E-05
166.38067,1.9438E-05
166.39068,1.9388E-05
166.40069,1.9291E-05
166.41068,1.9315E-05
166.42064,1.936E-05
166.43201,1.9251E-05
166.44068,1.9291E-05
166.45064,1.9317E-05
166.46085,1.9328E-05
166.47068,1.9335E-05
166.48069,1.9362E-05
166.49067,1.9338E-05
166.50109,1.9328E-05
166.51069,1.9302E-05
166.52063,1.9334E-05
166.53068,1.9321E-05
166.54134,1.9291E-05
166.55064,1.9288E-05
166.56065,1.9297E-05
166.5721,1.934E-05
166.58068,1.9298E-05
166.59064,1.9307E-05
166.60082,1.9265E-05
166.61064,1.9276E-05
166.62064,1.9284E-05
166.63063,1.9362E-05
166.64064,1.9285E-05
166.65088,1.9304E-05
166.66067,1.9279E-05
166.67064,1.9293E-05
166.68198,1.9344E-05
166.69063,1.9324E-05
166.70068,1.9327E-05
166.71081,1.9305E-05
166.72071,1.9445E-05
166.73068,1.9325E-05
166.74063,1.9341E-05
166.75068,1.9348E-05
166.7607,1.9359E-05
166.77063,1.9366E-05
166.78068,1.9366E-05
166.79147,1.9492E-05
166.80068,1.9306E-05
166.81069,1.9257E-05
166.82206,1.935E-05
166.83068,1.9326E-05
166.84064,1.9351E-05
166.85078,1.9338E-05
166.86068,1.9332E-05
166.87069,1.935E-05
166.88063,1.9345E-05
166.89068,1.9313E-05
166.90093,1.9381E-05
166.91063,1.937E-05
166.92068,1.9403E-05
166.93199,1.9408E-05
166.94067,1.9299E-05
166.95064,1.9316E-05
166.96078,1.9315E-05
166.97068,1.9314E-05
166.98064,1.9338E-05
166.99063,1.9343E-05
167.00114,1.9467E-05
167.01068,1.9318E-05
167.02068,1.9334E-05
167.03068,1.9317E-05
167.04148,1.9285E-05
167.05064,1.9288E-05
167.06068,1.926E-05
167.07211,1.9351E-05
167.08068,1.9453E-05
167.09064,1.9468E-05
167.10079,1.9492E-05
167.11068,1.9436E-05
167.12068,1.9386E-05
167.13064,1.9406E-05
167.14068,1.9513E-05
167.15093,1.957E-05
167.16063,1.9419E-05
167.17064,1.9433E-05
167.18204,1.9548E-05
167.19067,1.9623E-05
167.20068,1.9559E-05
167.21077,1.9548E-05
167.22068,1.9578E-05
167.23069,1.9609E-05
167.24067,1.9504E-05
167.25114,1.9565E-05
167.26064,1.9556E-05
167.27064,1.9566E-05
167.28069,1.9488E-05
167.29147,1.9554E-05
167.30068,1.9568E-05
167.31064,1.9614E-05
167.32211,1.9514E-05
167.33064,1.96E-05
167.34069,1.9531E-05
167.35081,1.9463E-05
167.36064,1.9472E-05
167.37064,1.9514E-05
167.38068,1.9526E-05
167.39064,1.9427E-05
167.40088,1.9498E-05
167.41067,1.9422E-05
167.42068,1.9427E-05
167.43198,1.9432E-05
167.44064,1.9386E-05
167.45064,1.9427E-05
167.46078,1.9455E-05
167.47072,1.941E-05
167.48064,1.9526E-05
167.49068,1.9453E-05
167.50114,1.9463E-05
167.51069,1.9527E-05
167.52063,1.9494E-05
167.53064,1.9476E-05
167.54119,1.946E-05
167.55068,1.9494E-05
167.56069,1.9472E-05
167.57211,1.9484E-05
167.58068,1.9468E-05
167.59068,1.9534E-05
167.60076,1.9483E-05
167.61068,1.9447E-05
167.62064,1.9406E-05
167.63067,1.938E-05
167.64068,1.9474E-05
167.65087,1.949E-05
167.66063,1.9552E-05
167.67068,1.9549E-05
167.68202,1.9534E-05
167.69064,1.9576E-05
167.70064,1.9542E-05
167.71077,1.9447E-05
167.72068,1.9523E-05
167.73068,1.9479E-05
167.74068,1.9619E-05
167.75068,1.9647E-05
167.7607,1.9481E-05
167.77063,1.962E-05
167.78064,1.9663E-05
167.79145,1.9597E-05
167.80067,1.9572E-05
167.81064,1.9597E-05
167.82207,1.9589E-05
167.83068,1.9583E-05
167.84069,1.9529E-05
167.85081,1.9531E-05
167.86068,1.9598E-05
167.87092,1.959E-05
167.88068,1.9529E-05
167.89068,1.9676E-05
167.90093,1.9684E-05
167.91067,1.9718E-05
167.92064,1.9724E-05
167.932,1.9717E-05
167.94067,1.9718E-05
167.95064,1.9769E-05
167.96078,1.9692E-05
167.97064,1.9637E-05
167.98069,1.9693E-05
167.99067,1.9668E-05
168.00108,1.9753E-05
168.01069,1.9726E-05
168.02064,1.9575E-05
168.03069,1.9553E-05
168.04146,1.9564E-05
168.05064,1.9612E-05
168.06068,1.9559E-05
168.07206,1.9647E-05
168.08064,1.9662E-05
168.09064,1.9624E-05
168.10081,1.964E-05
168.11064,1.9663E-05
168.12068,1.9591E-05
168.13068,1.9612E-05
168.14064,1.9567E-05
168.15093,1.9608E-05
168.16067,1.9587E-05
168.17064,1.9613E-05
168.18204,1.9565E-05
168.19067,1.9576E-05
168.20068,1.9576E-05
168.21078,1.9598E-05
168.22068,1.9632E-05
168.23064,1.9632E-05
168.24067,1.9633E-05
168.25109,1.9586E-05
168.26076,1.9562E-05
168.27063,1.955E-05
168.28068,1.9518E-05
168.29146,1.9556E-05
168.30067,1.9581E-05
168.31064,1.9529E-05
168.3221,1.9567E-05
168.33064,1.9584E-05
168.34064,1.9472E-05
168.3508,1.9564E-05
168.36068,1.9594E-05
168.37068,1.9595E-05
168.38068,1.9643E-05
168.39064,1.9518E-05
168.40092,1.9627E-05
168.41063,1.9573E-05
168.42068,1.9572E-05
168.43208,1.9522E-05
168.44063,1.9656E-05
168.45064,1.9701E-05
168.46079,1.9518E-05
168.47068,1.9643E-05
168.48069,1.9581E-05
168.49067,1.9644E-05
168.50108,1.972E-05
168.51094,1.9644E-05
168.52064,1.9521E-05
168.53068,1.9577E-05
168.5414,1.949E-05
168.55068,1.9566E-05
168.56064,1.959E-05
168.57208,1.9647E-05
168.58068,1.962E-05
168.59069,1.9618E-05
168.6008,1.9627E-05
168.61068,1.9671E-05
168.62064,1.9633E-05
168.63064,1.9714E-05
168.64068,1.9638E-05
168.65064,1.9715E-05
168.66068,1.9619E-05
168.67065,1.9667E-05
168.68197,1.9645E-05
168.69068,1.9669E-05
168.70068,1.9626E-05
168.71079,1.9589E-05
168.72068,1.9646E-05
168.73068,1.9634E-05
168.74067,1.949E-05
168.75113,1.9481E-05
168.7607,1.9693E-05
168.77063,1.9626E-05
168.78068,1.9608E-05
168.79122,1.9688E-05
168.80068,1.9629E-05
168.81065,1.9729E-05
168.82205,1.9671E-05
168.83068,1.9658E-05
168.84068,1.9613E-05
168.85081,1.9639E-05
168.86064,1.9633E-05
168.87069,1.9637E-05
168.88067,1.9611E-05
168.89068,1.969E-05
168.90086,1.9639E-05
168.91063,1.9597E-05
168.92068,1.9586E-05
168.93196,1.959E-05
168.94063,1.9627E-05
168.95064,1.9676E-05
168.96078,1.9569E-05
168.97068,1.9657E-05
168.98068,1.9638E-05
168.99067,1.9731E-05
169.00112,1.9737E-05
169.01069,1.967E-05
169.02064,1.9665E-05
169.03069,1.957E-05
169.04142,1.9635E-05
169.05064,1.9663E-05
169.06064,1.9706E-05
169.07069,1.9736E-05
169.08063,1.9505E-05
169.09069,1.9524E-05
169.10078,1.947E-05
169.11064,1.9398E-05
169.12068,1.9485E-05
169.13067,1.9461E-05
169.14068,1.9492E-05
169.15078,1.9472E-05
169.16068,1.955E-05
169.17068,1.948E-05
169.182,1.9441E-05
169.19067,1.9445E-05
169.20068,1.947E-05
169.21078,1.9471E-05
169.22068,1.9357E-05
169.23064,1.9395E-05
169.24063,1.9348E-05
169.2511,1.9365E-05
169.26071,1.9372E-05
169.27067,1.9373E-05
169.28068,1.9441E-05
169.29139,1.9422E-05
169.30063,1.9484E-05
169.31064,1.9491E-05
169.32206,1.9497E-05
169.33068,1.9693E-05
169.34068,1.9569E-05
169.35076,1.954E-05
169.36067,1.9449E-05
169.37068,1.9476E-05
169.38064,1.9463E-05
169.39064,1.945E-05
169.40088,1.9467E-05
169.41067,1.945E-05
169.42068,1.9475E-05
169.43196,1.9557E-05
169.44063,1.9545E-05
169.45064,1.9562E-05
169.46077,1.9794E-05
169.47063,1.9508E-05
169.48064,1.949E-05
169.49064,1.9531E-05
169.50064,1.9498E-05
169.51088,1.9534E-05
169.52063,1.9498E-05
169.53064,1.9509E-05
169.54064,1.9473E-05
169.55067,1.9378E-05
169.56063,1.9505E-05
169.5721,1.9551E-05
169.58063,1.9688E-05
169.59068,1.9796E-05
169.60078,1.9816E-05
169.61068,1.9805E-05
169.62064,1.9778E-05
169.63067,1.9799E-05
169.64064,1.974E-05
169.65093,1.9517E-05
169.66068,1.9898E-05
169.67069,1.9547E-05
169.68175,1.9529E-05
169.69064,1.977E-05
169.70068,1.9808E-05
169.71079,1.9528E-05
169.72069,1.9497E-05
169.73068,1.965E-05
169.74068,1.971E-05
169.75064,1.9624E-05
169.76088,1.9612E-05
169.77063,1.9577E-05
169.78069,1.962E-05
169.79147,1.948E-05
169.80068,1.9549E-05
169.81068,1.9577E-05
169.82208,1.9584E-05
169.83069,1.9528E-05
169.84068,1.9521E-05
169.85077,1.9513E-05
169.86068,1.9613E-05
169.87064,1.966E-05
169.88063,1.9627E-05
169.89069,1.9611E-05
169.90092,1.9548E-05
169.91064,1.9498E-05
169.92068,1.951E-05
169.93176,1.9571E-05
169.94068,1.96E-05
169.95065,1.9608E-05
169.96077,1.9579E-05
169.97069,1.9566E-05
169.98064,1.9495E-05
169.99064,1.9544E-05
170.00109,1.956E-05
170.01069,1.9579E-05
170.02069,1.954E-05
170.03065,1.9504E-05
170.04147,1.9539E-05
170.05068,1.9531E-05
170.06068,1.9479E-05
170.07212,1.9514E-05
170.08069,1.9633E-05
170.09065,1.9637E-05
170.10077,1.9556E-05
170.11064,1.9559E-05
170.12069,1.9615E-05
170.13063,1.9678E-05
170.14069,1.9584E-05
170.15093,1.9593E-05
170.16068,1.9593E-05
170.17068,1.969E-05
170.18198,1.9614E-05
170.19068,1.9633E-05
170.20064,1.9611E-05
170.21082,1.9583E-05
170.22068,1.9557E-05
170.23065,1.9641E-05
170.24063,1.9624E-05
170.2511,1.9579E-05
170.26064,1.9647E-05
170.27067,1.9597E-05
170.28069,1.961E-05
170.29144,1.9608E-05
170.30064,1.9583E-05
170.31064,1.9616E-05
170.32204,1.9592E-05
170.33063,1.9602E-05
170.34068,1.9594E-05
170.35075,1.9616E-05
170.36068,1.9627E-05
170.37064,1.9626E-05
170.38067,1.9613E-05
170.39068,1.9618E-05
170.40082,1.9597E-05
170.41067,1.9581E-05
170.42064,1.9652E-05
170.43196,1.9613E-05
170.44067,1.9635E-05
170.45068,1.9539E-05
170.46082,1.9537E-05
170.47068,1.9592E-05
170.48068,1.9615E-05
170.49067,1.9609E-05
170.5011,1.9497E-05
170.51064,1.9628E-05
170.52067,1.9671E-05
170.53068,1.9706E-05
170.54144,1.9627E-05
170.55063,1.9607E-05
170.56068,1.9501E-05
170.57211,1.9583E-05
170.58068,1.9564E-05
170.59064,1.9696E-05
170.60075,1.9674E-05
170.61068,1.9753E-05
170.62064,1.9738E-05
170.63068,1.9791E-05
170.64064,1.9738E-05
170.65089,1.9704E-05
170.66067,1.9658E-05
170.67064,1.9584E-05
170.68202,1.9664E-05
170.69068,1.9662E-05
170.70064,1.9592E-05
170.71081,1.9642E-05
170.72068,1.9723E-05
170.73068,1.9643E-05
170.74068,1.9697E-05
170.75064,1.9722E-05
170.76093,1.9664E-05
170.77063,1.9694E-05
170.78068,1.9556E-05
170.7912,1.9683E-05
170.80068,1.9703E-05
170.81064,1.9691E-05
170.82205,1.9613E-05
170.83064,1.9705E-05
170.84068,1.9668E-05
170.85078,1.9683E-05
170.86064,1.966E-05
170.87068,1.9515E-05
170.88067,1.9558E-05
170.89069,1.962E-05
170.90085,1.9634E-05
170.91068,1.9578E-05
170.92068,1.9579E-05
170.9317,1.9641E-05
170.94064,1.9678E-05
170.95064,1.961E-05
170.96085,1.961E-05
170.97068,1.9594E-05
170.98092,1.9546E-05
170.99064,1.9559E-05
171.0011,1.9519E-05
171.01069,1.9484E-05
171.02064,1.9512E-05
171.03069,1.9581E-05
171.04143,1.9622E-05
171.05064,1.9656E-05
171.06064,1.9594E-05
171.07208,1.9649E-05
171.08064,1.9595E-05
171.09068,1.9603E-05
171.10084,1.9583E-05
171.11064,1.9596E-05
171.12068,1.9592E-05
171.13067,1.9646E-05
171.14068,1.9612E-05
171.15092,1.9561E-05
171.16063,1.9546E-05
171.17069,1.9558E-05
171.18199,1.9526E-05
171.19068,1.9513E-05
171.20064,1.9542E-05
171.21085,1.9556E-05
171.22068,1.957E-05
171.23068,1.9646E-05
171.24064,1.961E-05
171.2511,1.9536E-05
171.26064,1.9538E-05
171.27067,1.9596E-05
171.28068,1.957E-05
171.29142,1.9557E-05
171.30067,1.9588E-05
171.31068,1.9541E-05
171.3221,1.9585E-05
171.33068,1.9613E-05
171.34068,1.955E-05
171.3508,1.9562E-05
171.36064,1.9509E-05
171.37069,1.9519E-05
171.38068,1.9545E-05
171.39069,1.9549E-05
171.40089,1.9533E-05
171.41063,1.9595E-05
171.42064,1.9575E-05
171.432,1.9482E-05
171.44067,1.9501E-05
171.45064,1.9427E-05
171.46079,1.9419E-05
171.47064,1.943E-05
171.48069,1.942E-05
171.49067,1.9444E-05
171.50068,1.9475E-05
171.51069,1.9487E-05
171.52063,1.9488E-05
171.53068,1.9535E-05
171.54139,1.9531E-05
171.55067,1.9501E-05
171.56068,1.9457E-05
171.57213,1.9483E-05
171.58064,1.9458E-05
171.59068,1.9432E-05
171.60076,1.9468E-05
171.61068,1.949E-05
171.62068,1.9448E-05
171.63067,1.9476E-05
171.64068,1.9536E-05
171.65093,1.9529E-05
171.66067,1.9616E-05
171.67068,1.95E-05
171.68173,1.9521E-05
171.69068,1.958E-05
171.70064,1.9572E-05
171.71082,1.9493E-05
171.72068,1.9485E-05
171.73069,1.9516E-05
171.74063,1.9498E-05
171.75114,1.9514E-05
171.7609,1.9518E-05
171.77067,1.9573E-05
171.78069,1.9597E-05
171.79141,1.96E-05
171.80064,1.948E-05
171.81064,1.9597E-05
171.82209,1.9564E-05
171.83067,1.9561E-05
171.84068,1.95E-05
171.85077,1.9417E-05
171.86064,1.9532E-05
171.87064,1.9504E-05
171.88063,1.9519E-05
171.89069,1.9542E-05
171.90092,1.9545E-05
171.91067,1.9562E-05
171.92068,1.9492E-05
171.93194,1.9503E-05
171.94067,1.9486E-05
171.95064,1.9541E-05
171.96082,1.9611E-05
171.97063,1.9545E-05
171.98068,1.9515E-05
171.99063,1.9572E-05
172.00108,1.9587E-05
172.01065,1.9594E-05
172.02067,1.9618E-05
172.03064,1.9567E-05
172.04119,1.9587E-05
172.05063,1.9653E-05
172.06068,1.9564E-05
172.07209,1.9563E-05
172.08063,1.9609E-05
172.09068,1.9538E-05
172.1008,1.9578E-05
172.11064,1.9599E-05
172.12064,1.9515E-05
172.13064,1.9522E-05
172.14064,1.9545E-05
172.15093,1.9512E-05
172.16063,1.9505E-05
172.17068,1.9537E-05
172.18196,1.9544E-05
172.19067,1.9466E-05
172.20064,1.9559E-05
172.21085,1.9606E-05
172.22063,1.9617E-05
172.23064,1.9651E-05
172.24062,1.9682E-05
172.25114,1.972E-05
172.26066,1.9663E-05
172.27067,1.958E-05
172.28064,1.9624E-05
172.29144,1.9597E-05
172.30067,1.9594E-05
