VBias,C
-1.71,1.76024E-10
-1.7,1.76666E-10
-1.69,1.77158E-10
-1.68,1.77714E-10
-1.67,1.78347E-10
-1.66,1.79108E-10
-1.65,1.79634E-10
-1.64,1.80281E-10
-1.63,1.81067E-10
-1.62,1.81647E-10
-1.61,1.82204E-10
-1.6,1.82872E-10
-1.59,1.83652E-10
-1.58,1.84232E-10
-1.57,1.8523E-10
-1.56,1.85683E-10
-1.55,1.86487E-10
-1.54,1.87174E-10
-1.53,1.8791E-10
-1.52,1.88787E-10
-1.51,1.89217E-10
-1.5,1.90326E-10
-1.49,1.9109E-10
-1.48,1.91599E-10
-1.47,1.9243E-10
-1.46,1.93079E-10
-1.45,1.94024E-10
-1.44,1.94525E-10
-1.43,1.95396E-10
-1.42,1.96115E-10
-1.41,1.96713E-10
-1.4,1.97588E-10
-1.39,1.98164E-10
-1.38,1.98699E-10
-1.37,1.99192E-10
-1.36,1.99495E-10
-1.35,2.00177E-10
-1.34,2.00539E-10
-1.33,2.00863E-10
-1.32,2.01425E-10
-1.31,2.01114E-10
-1.3,2.02108E-10
-1.29,2.01658E-10
-1.28,2.0192E-10
-1.27,2.02279E-10
-1.26,2.02096E-10
-1.25,2.02399E-10
-1.24,2.02571E-10
-1.23,2.02764E-10
-1.22,2.02749E-10
-1.21,2.02486E-10
-1.2,2.02564E-10
-1.19,2.02625E-10
-1.18,2.02889E-10
-1.17,2.02874E-10
-1.16,2.02731E-10
-1.15,2.02919E-10
-1.14,2.02683E-10
-1.13,2.03086E-10
-1.12,2.02779E-10
-1.11,2.02788E-10
-1.1,2.03033E-10
-1.09,2.02649E-10
-1.08,2.02885E-10
-1.07,2.02939E-10
-1.06,2.02863E-10
-1.05,2.03283E-10
-1.04,2.02975E-10
-1.03,2.03124E-10
-1.02,2.02869E-10
-1.01,2.0311E-10
-1,2.03053E-10
-0.99,2.02822E-10
-0.98,2.03177E-10
-0.97,2.03164E-10
-0.96,2.03048E-10
-0.95,2.03129E-10
-0.94,2.0312E-10
-0.93,2.0345E-10
-0.92,2.03272E-10
-0.91,2.03334E-10
-0.9,2.03586E-10
-0.89,2.03503E-10
-0.88,2.04007E-10
-0.87,2.03675E-10
-0.86,2.03975E-10
-0.85,2.0425E-10
-0.84,2.04566E-10
-0.83,2.04772E-10
-0.82,2.04738E-10
-0.81,2.05294E-10
-0.8,2.0568E-10
-0.79,2.05951E-10
-0.78,2.06861E-10
-0.77,2.07088E-10
-0.76,2.07933E-10
-0.75,2.08823E-10
-0.74,2.09803E-10
-0.73,2.10644E-10
-0.72,2.11383E-10
-0.71,2.12658E-10
-0.7,2.13661E-10
-0.69,2.1448E-10
-0.68,2.15638E-10
-0.67,2.16452E-10
-0.66,2.17862E-10
-0.65,2.19316E-10
-0.64,2.20414E-10
-0.63,2.21613E-10
-0.62,2.22805E-10
-0.61,2.24303E-10
-0.6,2.25422E-10
-0.59,2.26761E-10
-0.58,2.28331E-10
-0.57,2.29497E-10
-0.56,2.31132E-10
-0.55,2.32397E-10
-0.54,2.34183E-10
-0.53,2.35912E-10
-0.52,2.37049E-10
-0.51,2.38865E-10
-0.5,2.40678E-10
-0.49,2.42191E-10
-0.48,2.44259E-10
-0.47,2.45778E-10
-0.46,2.47733E-10
-0.45,2.49735E-10
-0.44,2.51585E-10
-0.43,2.53967E-10
-0.42,2.56103E-10
-0.41,2.58825E-10
-0.4,2.60606E-10
-0.39,2.63103E-10
-0.38,2.65924E-10
-0.37,2.68208E-10
-0.36,2.7101E-10
-0.35,2.73691E-10
-0.34,2.76406E-10
-0.33,2.79465E-10
-0.32,2.82174E-10
-0.31,2.85514E-10
-0.3,2.88595E-10
-0.29,2.91865E-10
-0.28,2.95361E-10
-0.27,2.98514E-10
-0.26,3.02458E-10
-0.25,3.05815E-10
-0.24,3.09376E-10
-0.23,3.13507E-10
-0.22,3.16742E-10
-0.21,3.21369E-10
-0.2,3.24822E-10
-0.19,3.28881E-10
-0.18,3.32859E-10
-0.17,3.36199E-10
-0.16,3.40318E-10
-0.15,3.43405E-10
-0.14,3.47169E-10
-0.13,3.50537E-10
-0.12,3.53812E-10
-0.11,3.57282E-10
-0.1,3.6005E-10
-0.09,3.63394E-10
-0.08,3.65924E-10
-0.07,3.68605E-10
-0.06,3.71642E-10
-0.05,3.73693E-10
-0.04,3.76344E-10
-0.03,3.78584E-10
-0.02,3.80675E-10
-0.01,3.82722E-10
0,3.8465E-10
0.01,3.86622E-10
0.02,3.88305E-10
0.03,3.89813E-10
0.04,3.91696E-10
0.05,3.92794E-10
0.06,3.94375E-10
0.07,3.95705E-10
0.08,3.96798E-10
0.09,3.9783E-10
0.1,3.98923E-10
0.11,4.00174E-10
0.12,4.0144E-10
0.13,4.02244E-10
0.14,4.03028E-10
0.15,4.03917E-10
0.16,4.04645E-10
0.17,4.05422E-10
0.18,4.06184E-10
0.19,4.06795E-10
0.2,4.07392E-10
0.21,4.08171E-10
0.22,4.08713E-10
0.23,4.09321E-10
0.24,4.09978E-10
0.25,4.10305E-10
0.26,4.10644E-10
0.27,4.11142E-10
0.28,4.11799E-10
0.29,4.12183E-10
0.3,4.12474E-10
0.31,4.1268E-10
0.32,4.13211E-10
0.33,4.1363E-10
0.34,4.13903E-10
0.35,4.14163E-10
0.36,4.14793E-10
0.37,4.14983E-10
0.38,4.15276E-10
0.39,4.15328E-10
0.4,4.1573E-10
0.41,4.16013E-10
0.42,4.16113E-10
0.43,4.16585E-10
0.44,4.16903E-10
0.45,4.1685E-10
0.46,4.17182E-10
0.47,4.17363E-10
0.48,4.17781E-10
0.49,4.17911E-10
0.5,4.17903E-10
0.51,4.18326E-10
0.52,4.18255E-10
0.53,4.18607E-10
0.54,4.18574E-10
0.55,4.18782E-10
0.56,4.18996E-10
0.57,4.19173E-10
0.58,4.19365E-10
0.59,4.19392E-10
0.6,4.19765E-10
0.61,4.19638E-10
0.62,4.1978E-10
0.63,4.20037E-10
0.64,4.20208E-10
0.65,4.20239E-10
0.66,4.20274E-10
0.67,4.20404E-10
0.68,4.20877E-10
0.69,4.20467E-10
0.7,4.20848E-10
0.71,4.20774E-10
0.72,4.20938E-10
0.73,4.21181E-10
0.74,4.21044E-10
0.75,4.2139E-10
0.76,4.21298E-10
0.77,4.21406E-10
0.78,4.21845E-10
0.79,4.21546E-10
0.8,4.21735E-10
0.81,4.21787E-10
0.82,4.22044E-10
0.83,4.2229E-10
0.84,4.22078E-10
0.85,4.22394E-10
0.86,4.22066E-10
0.87,4.22362E-10
0.88,4.2257E-10
0.89,4.22495E-10
0.9,4.22625E-10
0.91,4.22595E-10
0.92,4.22586E-10
0.93,4.22854E-10
0.94,4.22579E-10
0.95,4.23055E-10
0.96,4.23046E-10
0.97,4.22849E-10
0.98,4.23218E-10
0.99,4.23036E-10
1,4.23221E-10
